date,btc_price,mvrv,sth_mvrv,lth_mvrv
2019-04-06,5043.01875984075,1.146071078238784,1.2245861491940844,1.116852704394219
2019-04-07,5195.37130124658,1.1802542057100431,1.2594109216757436,1.1507555755912249
2019-04-08,5296.4026152735,1.202120602169133,1.277525969856594,1.1737731413032193
2019-04-09,5192.19663318834,1.1779518556974125,1.2505244911353008,1.1506618060138372
2019-04-10,5317.97501107732,1.2053914896228763,1.276947507872452,1.1783549479002215
2019-04-11,5077.52340805403,1.1510619180143378,1.219814154999782,1.125073661139747
2019-04-12,5123.07284247045,1.1606980634059167,1.230302145518551,1.1343813967413257
2019-04-13,5119.50399990075,1.1596006106921841,1.2308114214449826,1.1328369985451376
2019-04-14,5201.13176951488,1.1790664088945577,1.2471028777989162,1.1531125634383708
2019-04-15,5039.22720703072,1.14277577198052,1.2091366174327256,1.1174682590562905
2019-04-16,5221.81209243586,1.1835002042678884,1.2509005046890467,1.1577906594529084
2019-04-17,5248.34558416109,1.188763810748763,1.2543302383926844,1.1636730150933572
2019-04-18,5302.37529453645,1.200546605303563,1.2662838763337416,1.1754257516330338
2019-04-19,5313.85210520063,1.2003063273983428,1.2579690853924617,1.1781472215125441
2019-04-20,5329.37172331585,1.2036392397331157,1.2615795377053736,1.1814288748370732
2019-04-21,5337.6091408747,1.205493488230173,1.2628350200825007,1.1835198895116967
2019-04-22,5400.05350755681,1.2191344232224695,1.274037859845446,1.197944332099582
2019-04-23,5531.47024426132,1.2476064093269765,1.3005842722734648,1.2271634016146855
2019-04-24,5483.76046780149,1.2379381159282998,1.280551107619575,1.2211907633141985
2019-04-25,5249.18929448947,1.18551578416451,1.226323096761341,1.1694827696716403
2019-04-26,5322.29779541486,1.2029287764545642,1.2393806738617932,1.1884401692925903
2019-04-27,5340.89786865256,1.2071331257822497,1.242494743657339,1.1931142969244148
2019-04-28,5337.70389905222,1.2062823909736464,1.2401859843242748,1.192829493711248
2019-04-29,5291.10885959494,1.1962513687062721,1.2271738617993981,1.183917758710382
2019-04-30,5344.85834670001,1.2078210527814,1.2365963487225191,1.1963335257371095
2019-05-01,5375.46491125081,1.2185189578817877,1.2377518177032294,1.2107316186001786
2019-05-02,5456.81042563287,1.236810291839222,1.2534580648586677,1.2300534118304807
2019-05-03,5667.70236447104,1.283545637275721,1.2969634417814822,1.2780764482100884
2019-05-04,5776.10718265489,1.3073822925677983,1.317011242156158,1.3035410803926308
2019-05-05,5722.09485614861,1.2944204384261582,1.3015245227814844,1.2916208014528248
2019-05-06,5658.92001967066,1.2787534469462685,1.2816202271752197,1.277613054052474
2019-05-07,5778.24668377325,1.3047592487005746,1.298044977430844,1.30736055700291
2019-05-08,5908.27277938115,1.3325444410427922,1.3116307205567581,1.340133310397913
2019-05-09,6190.46087411392,1.39439696460089,1.353852596927415,1.4087874147696982
2019-05-10,6406.06908978169,1.4412028653163733,1.3742873519792138,1.4648194510020256
2019-05-11,7213.53563703165,1.6147928452267286,1.5132701805137285,1.6514772932746362
2019-05-12,6974.96389009358,1.5576759540047302,1.4481852705043514,1.5977706379179333
2019-05-13,7812.05249225103,1.7337042465996466,1.5836846591155351,1.7904324622766117
2019-05-14,7940.89916207039,1.7515327952837767,1.574853393374786,1.8207666275544647
2019-05-15,8185.612078301,1.793675163240901,1.5800703183305973,1.8808204668889184
2019-05-16,7880.78162424521,1.7162235010810991,1.4869102184046348,1.8122439680819962
2019-05-17,7346.50338002963,1.6001493075006044,1.3835840584674426,1.690939460093893
2019-05-18,7274.87529931839,1.5841353089808645,1.3667892869515816,1.6753962650125165
2019-05-19,8064.34059800395,1.7523197848260752,1.5023695312099028,1.8584640881447645
2019-05-20,7970.34883881234,1.7293337942462161,1.4735262129482867,1.8392859012980267
2019-05-21,7954.64992358859,1.7234021066195837,1.458225151262149,1.838848855270051
2019-05-22,7632.90468102737,1.6532861210640444,1.3924348065109378,1.7678030160730935
2019-05-23,7863.49008957199,1.7009428538145066,1.426171057051711,1.8221247097113842
2019-05-24,7902.01080299532,1.7061511158945468,1.4229499047662104,1.8318388729499642
2019-05-25,7922.65299069228,1.708757391310268,1.4216043463584218,1.836680252189991
2019-05-26,8745.39196800206,1.8814332510957181,1.5552170781728838,2.0283528547499237
2019-05-27,8775.94135894782,1.8827561331538776,1.5448637540471633,2.0366970908079214
2019-05-28,8720.39137079459,1.8658925265572959,1.5206835891903447,2.02515359220751
2019-05-29,8665.45511378745,1.8279770180603587,1.444742775100381,2.014207051543272
2019-05-30,8255.3034446722,1.7404851680301408,1.3733064307604614,1.9196533899513768
2019-05-31,8566.91564872908,1.8023032399172563,1.4150957399341206,1.9928613100646384
2019-06-01,8557.18535734259,1.798383021142821,1.4073073156476426,1.9915583492622817
2019-06-02,8742.9471646236,1.8353711386979015,1.4322149633397514,2.035525635821575
2019-06-03,8146.49642548369,1.7078287507546794,1.3324669656344772,1.8959302276897807
2019-06-04,7715.95222077764,1.6246206806231207,1.2613669486794414,1.8104053318436413
2019-06-05,7788.5916540076,1.6409649956059746,1.2657381327279675,1.8390284152080738
2019-06-06,7788.35511523775,1.6405901569317827,1.2635751566409001,1.8403388361168458
2019-06-07,8011.8820993719,1.685801574992269,1.2947695110186215,1.8936247237798924
2019-06-08,7960.65991147315,1.6744870851086766,1.284351059418772,1.8820902185534272
2019-06-09,7650.82978451905,1.609033897880487,1.2338906209658032,1.8093807448798085
2019-06-10,8016.60248743077,1.6825010148065656,1.285016330663021,1.8966089779248556
2019-06-11,7913.17249505966,1.6599227955168967,1.2655440478187832,1.872956407605552
2019-06-12,8160.34359712027,1.70932303782433,1.2989306543574783,1.932679553378986
2019-06-13,8236.96334108976,1.723618268060287,1.3067532474790915,1.9513540595849206
2019-06-14,8699.40120028464,1.8149313668149636,1.3700006839495398,2.0610353367705754
2019-06-15,8768.83578751187,1.8274658422064636,1.3758550966994119,2.078189589847414
2019-06-16,8993.01435302274,1.87038440514785,1.4026191991150052,2.132413205617439
2019-06-17,9186.39225241483,1.9051783686003354,1.4197355648336034,2.180832122926671
2019-06-18,9060.00150433476,1.8760750819722187,1.3900931736830398,2.152624248055363
2019-06-19,9266.55251603363,1.913360439913065,1.3998180130028526,2.2071186943155268
2019-06-20,9496.70234275935,1.9561530295920586,1.4224445519490805,2.2632948706457756
2019-06-21,10102.6572064453,2.0732120810075862,1.4965217098406363,2.4096603364336016
2019-06-22,10463.8961008859,2.1372934631994713,1.5280651720457774,2.500376492569729
2019-06-23,10704.9771663974,2.1806173959087545,1.5517463537434695,2.5593047538911273
2019-06-24,10898.8995446162,2.2110842771483443,1.5631831103482918,2.607044159300745
2019-06-25,11528.0181770289,2.3254487542102886,1.6249170567034454,2.7624805373135697
2019-06-26,12830.4112915608,2.549242279111048,1.7390767278623667,3.0820556803227164
2019-06-27,11186.6162918483,2.2160882771096926,1.505329913079792,2.6913672075240007
2019-06-28,12416.3385531163,2.4367753778268106,1.6351189183888195,2.992912919840902
2019-06-29,11913.5109099377,2.3318299245907506,1.5579827541009523,2.8726568966792034
2019-06-30,10777.5304064484,2.1037390461051,1.4056688694633088,2.5960550415084724
2019-07-01,10535.9526817245,2.0558506895083855,1.3730632257498938,2.5389871307712806
2019-07-02,10836.7391516287,2.109911467507545,1.4056502496251613,2.613286074014197
2019-07-03,11981.9064065324,2.3221005394527774,1.5368278342080812,2.89231416807766
2019-07-04,11220.3217722242,2.168313443283861,1.4271987857682962,2.7129135745536948
2019-07-05,10996.6485014783,2.124431608535251,1.3953851939718454,2.6645367393111323
2019-07-06,11294.2487324872,2.179643878371745,1.4237123043769713,2.738409416697256
2019-07-07,11440.7106143135,2.2057448154119643,1.438619485053726,2.774898066991133
2019-07-08,12177.2623304489,2.337154984934795,1.5156747723221595,2.9553124046770147
2019-07-09,12486.2395693099,2.387125286012476,1.541140340777542,3.0313604278438455
2019-07-10,12125.0340486712,2.302799249743144,1.4740867993659992,2.9455249733846727
2019-07-11,11379.4118716853,2.1595771955720204,1.3795302883441225,2.770479798867392
2019-07-12,11849.0088044436,2.2412273180924607,1.4251473379059783,2.8870342978215806
2019-07-13,11402.1560239286,2.1557176109995853,1.3687708526355178,2.7794305377194912
2019-07-14,10219.4959362507,1.9346201667244676,1.2302272726375743,2.4922088112768614
2019-07-15,10883.1735099455,2.0574987425169007,1.305896128274759,2.6549578768447772
2019-07-16,9540.26411688977,1.8061264647796136,1.1483606693241597,2.329242021604203
2019-07-17,9696.80002321681,1.8327161096090114,1.164711244831823,2.3729298923020763
2019-07-18,10665.0314288209,2.007937058498165,1.2671514496350913,2.610984830773083
2019-07-19,10568.211657323,1.9864999803681345,1.2492422385479447,2.594243442368787
2019-07-20,10759.5887899584,2.0202847792973175,1.2688487968091193,2.642257533186535
2019-07-21,10626.5284315564,1.9929038242299242,1.2477279898865508,2.6108051819484395
2019-07-22,10335.2033717124,1.9382486854006686,1.2129352812174627,2.54064842302093
2019-07-23,9842.97306940586,1.8472801254032654,1.1566202568036894,2.4200341515619286
2019-07-24,9844.37375415359,1.8417671996507923,1.1551225002478969,2.414955995318694
2019-07-25,9955.17959317,1.8611379124037768,1.164385230099105,2.444702478143867
2019-07-26,9934.52005732129,1.856036650400359,1.1568956245050714,2.440070758650002
2019-07-27,9625.5316421783,1.798468975959415,1.1207997756531651,2.3643099263055682
2019-07-28,9714.70263902248,1.8147782894371673,1.1304584809894385,2.3864505908454823
2019-07-29,9640.97222336733,1.7681522143593336,1.1129036202433529,2.3466949644943735
2019-07-30,9584.62372200254,1.75742528153066,1.1044589723274096,2.333743191954963
2019-07-31,10134.5745812126,1.8562080902999016,1.1646432779608726,2.468120810666293
2019-08-01,10382.0832181172,1.8992325409634914,1.1901232668213002,2.5285690684032316
2019-08-02,10549.7554665768,1.9275773742668567,1.1968801466953372,2.5708249177622857
2019-08-03,10836.6555478624,1.9780399954479566,1.226400853142892,2.6409713441835794
2019-08-04,10944.8873631142,1.9960080777780334,1.2362455959776242,2.669701044161477
2019-08-05,11810.1653915313,2.141776880625877,1.3195094729482726,2.8931718017964485
2019-08-06,11486.8170347812,2.0755053071304035,1.2723442833129217,2.8216800041362013
2019-08-07,11993.5534484301,2.160078895397604,1.3199590566751704,2.94912466734893
2019-08-08,11993.9919257893,2.1530861906669028,1.312057321832098,2.950072109882199
2019-08-09,11891.1247535773,2.131769465414868,1.2963891845798248,2.925378924872614
2019-08-10,11307.2847089656,2.0266689818717807,1.2312965754774854,2.7821385137976704
2019-08-11,11546.0049178242,2.0670982600194883,1.2543394979129268,2.8427717047188015
2019-08-12,11383.8244907973,2.0361470470381016,1.2346583113682312,2.8032548110771156
2019-08-13,10901.8291311866,1.9476885575970577,1.1795309537352947,2.685955680213069
2019-08-14,10115.090924665,1.8062598479797383,1.092571824910139,2.4925956211162945
2019-08-15,10440.0025308695,1.8636049918793771,1.126574087879151,2.5730217456232958
2019-08-16,10482.3414143856,1.8701025409681256,1.1287492865316455,2.5837790066159485
2019-08-17,10394.0301477797,1.8541395810431822,1.1169821456926146,2.562388702365122
2019-08-18,10431.5592943798,1.8603781369473926,1.1202151642241611,2.571703300116804
2019-08-19,10947.9703530009,1.9508070810660094,1.173044219293429,2.7018559483886353
2019-08-20,10820.8877633239,1.925618067644632,1.1557153374574067,2.671051296780496
2019-08-21,10281.4714085612,1.8297835551607993,1.0980357948800856,2.537894417704644
2019-08-22,10265.8609290499,1.8270949215664216,1.0958106994163546,2.5341521355118477
2019-08-23,10513.7725238689,1.8633593492689429,1.1128378033204485,2.595452599722619
2019-08-24,10292.7324733008,1.8238694497348178,1.0855471449785856,2.541282279303999
2019-08-25,10291.9449477339,1.8231058957813167,1.084560808716296,2.5415317709905403
2019-08-26,10435.4077328217,1.847057242826352,1.098210040469181,2.5773983815287145
2019-08-27,10280.4595555949,1.8183411761853834,1.08130387244324,2.5408960211735616
2019-08-28,9940.70226134142,1.7582341271444035,1.0439721302163736,2.4574690490288886
2019-08-29,9697.3416876693,1.7162520697082917,1.0195783465121568,2.397554167167386
2019-08-30,9781.78983089478,1.7311138487265183,1.028334397889988,2.4186143597145873
2019-08-31,9800.08930420235,1.7344044730535624,1.0299149053059784,2.4233296101153576
2019-09-01,9739.39609887312,1.7231959202687055,1.0234465706841829,2.4087814720469614
2019-09-02,10349.2191064565,1.8291727351319762,1.0853527236758398,2.5598920049770166
2019-09-03,10631.1512202484,1.8764152174447546,1.1114970820222894,2.6305070665886787
2019-09-04,10647.0440848181,1.8774917748417357,1.1101616320012924,2.635535856914969
2019-09-05,10650.4380874233,1.8762765019992649,1.1070413894317837,2.6365019913214915
2019-09-06,10419.2605180637,1.8209683063862732,1.0801594309960507,2.5694994061308742
2019-09-07,10582.7176672262,1.848309432075211,1.095164572790463,2.6093486775142445
2019-09-08,10506.912778104,1.834200771412815,1.0863007508090707,2.590790901465287
2019-09-09,10405.0709243931,1.8159065490675537,1.0750492980689785,2.5663288444214976
2019-09-10,10242.2343873083,1.7873314927991948,1.0575975474046073,2.5256582904307625
2019-09-11,10194.8001037375,1.7737718548306616,1.046234635503685,2.5136897813532513
2019-09-12,10536.5252600889,1.8316606068962864,1.079169695357714,2.597796221541201
2019-09-13,10385.1022594933,1.804431363416279,1.0626044527827319,2.5600336130626853
2019-09-14,10341.6091653141,1.7964458100091418,1.0569279759333583,2.548732662965202
2019-09-15,10419.0132295664,1.8092865143427146,1.0643005746907994,2.567745204101668
2019-09-16,10304.588195825,1.7892213929639074,1.0500909763756656,2.5382697551307967
2019-09-17,10210.6967184019,1.7724502216368085,1.0390839024608773,2.515969668385353
2019-09-18,10235.6860675804,1.7744899261635108,1.0402464392860318,2.5204748820830902
2019-09-19,10284.681039902,1.782520852931498,1.0441466364826044,2.5323012721642884
2019-09-20,10296.949839127,1.7840290766506084,1.044556911739717,2.5351865184362703
2019-09-21,10125.0649029007,1.7540865932696839,1.0263675416677038,2.4922375723444423
2019-09-22,10085.1330602805,1.7470543492304358,1.0220077938042373,2.482228666922624
2019-09-23,9865.87460853742,1.7095721975263005,1.0002224172390513,2.429020358283436
2019-09-24,8772.43391367457,1.5232443008134449,0.8974067945311157,2.1611744470819914
2019-09-25,8593.33456543955,1.4953021455168205,0.8837386265393101,2.117229311779552
2019-09-26,8219.82403541841,1.4353305494872373,0.8475688020166506,2.021547814200384
2019-09-27,8375.17846754462,1.4622673082757642,0.8637142810801218,2.059294644914824
2019-09-28,8395.21296352117,1.4665340479539086,0.866130141864204,2.063832410860782
2019-09-29,8181.09311495935,1.4297168789866883,0.8448873939445545,2.0112149140260414
2019-09-30,8313.71979249385,1.4535289831423157,0.8593962630260813,2.0438979801760118
2019-10-01,8399.89134533326,1.4697914966565486,0.8689519043987188,2.0645692820097414
2019-10-02,8579.7918565564,1.501157035397574,0.8871402233713235,2.108470248040024
2019-10-03,8421.93643888283,1.4742497588478076,0.8673334255483246,2.066544770273349
2019-10-04,8328.35883521631,1.458388096936434,0.857941901773852,2.0429135729473913
2019-10-05,8340.82820462157,1.4605808923850174,0.8586066565838907,2.045178958328169
2019-10-06,8095.53335343318,1.4181791953631788,0.834008737445997,1.9850720773643253
2019-10-07,8334.29635813174,1.4600563049861777,0.8589994461799116,2.0440608771991493
2019-10-08,8288.86617075195,1.4521799149638177,0.8553564739466453,2.033719464408675
2019-10-09,8599.85742361521,1.5064774846294329,0.8870069523691723,2.1097623867773856
2019-10-10,8650.27324196,1.5152793897401091,0.89143494958614,2.120911328962574
2019-10-11,8276.35713774535,1.4506488698926499,0.8524446298926732,2.0270308737191036
2019-10-12,8347.46262435701,1.4629815377489002,0.8595172297005402,2.043351637008262
2019-10-13,8297.34972411386,1.454440744057225,0.8522450745842107,2.0238319097830337
2019-10-14,8377.12391745221,1.4617818360407488,0.8630410405488672,2.040355654262325
2019-10-15,8356.77477822925,1.45908454897122,0.8608079567799949,2.0346150225381234
2019-10-16,8007.76895264893,1.3993339574085784,0.8261703579735015,1.9458582959807766
2019-10-17,8176.30447974039,1.4291469272584794,0.8442578614488802,1.9846406395011442
2019-10-18,7980.23332695576,1.3955641850277514,0.8253884678518687,1.9376874046190065
2019-10-19,8122.39178534545,1.4202370110629514,0.8393866924799458,1.9695159972050986
2019-10-20,8232.43522600217,1.439352351577137,0.8505050820840391,1.9948449655794305
2019-10-21,8225.77367865012,1.4389838906766361,0.8505525853121388,1.9974143551916512
